ANALISTA	nccs	B-JOB
CONTABLE	aqcs	I-JOB
-	fg	O
TIENDAS	np00	B-ORG
PERUANAS	np00	I-ORG
S.A	np00	I-ORG
.	fp	O

Importante	aqcs	O
empresa	ncfs	O
sólida	aqfs	O
del	sp	O
Grupo	np00	B-ORG
Intercorp	np00	I-ORG
,	fc	O
con	sp	O
sedes	ncfp	O
en	sp	O
distintos	di0mp	O
departamentos	ncmp	O
del	sp	O
País	np00	O
,	fc	O
por	sp	O
proceso	ncms	O
de	sp	O
expansión	ncfs	O
,	fc	O
buscamos	vmi	O
a	sp	O
una	di0fs	O
persona	ncfs	O
comprometida	aqfs	B-REQ
,	fc	O
proactiva	aqfs	B-REQ
,	fc	O
con	sp	O
deseos	ncmp	O
de	sp	O
incrementar	vmn	O
sus	dp3cp	O
conocimientos	ncmp	O
y	cc	O
su	dp3cs	O
experiencia	ncfs	O
laboral	aqcs	O
,	fc	O
para	sp	O
ocupar	vmn	O
el	da0ms	O
cargo	ncms	O
de	sp	O
Coordinador	ncms	B-JOB
de	sp	I-JOB
Mantenimiento	ncms	I-JOB
.	fp	O

Funciones	ncfp	O

*	fz	O
Liderar	vmn	B-FUN
el	da0ms	I-FUN
equipo	ncms	I-FUN
de	sp	I-FUN
mantenimiento	ncms	I-FUN
garantizando	vmi	I-FUN
la	da0fs	I-FUN
operatividad	ncfs	I-FUN
de	sp	I-FUN
los	da0mp	I-FUN
equipos	ncmp	I-FUN
de	sp	I-FUN
tienda	ncfs	I-FUN
.	fp	O

*	fz	O
Supervisa	vmi	B-FUN
todas	di0fp	I-FUN
las	da0fp	I-FUN
labores	ncfp	I-FUN
de	sp	I-FUN
mantenimiento	ncms	I-FUN
preventivo	aqms	I-FUN
y	cc	I-FUN
correctivo	aqms	I-FUN
.	fp	O

*	fz	O
Asistir	vmn	B-FUN
a	sp	I-FUN
las	da0fp	I-FUN
diversas	aqfp	I-FUN
áreas	ncfp	I-FUN
de	sp	I-FUN
la	da0fs	I-FUN
tienda	ncfs	I-FUN
en	sp	I-FUN
emergencias	ncfp	I-FUN
operativas	aqfp	I-FUN
.	fp	O

*	fz	O
Elabora	vmi	B-FUN
el	da0ms	I-FUN
presupuesto	ncms	I-FUN
y	cc	I-FUN
control	ncms	I-FUN
de	sp	I-FUN
gastos	ncmp	I-FUN
x	ncfs	I-FUN
mantenimiento	ncms	I-FUN
.	fp	O

*	fz	O
Elabora	vmi	B-FUN
planes	ncmp	I-FUN
que	pr0cn	I-FUN
permitan	vms	I-FUN
ahorros	ncmp	I-FUN
en	sp	I-FUN
tienda	ncfs	I-FUN
.	fp	O

*	fz	O
Responsable	nccs	O
de	sp	O
establecer	vmn	B-FUN
adecuados	aqmp	I-FUN
canales	ncmp	I-FUN
de	sp	I-FUN
comunicación	ncfs	I-FUN
entre	sp	I-FUN
los	da0mp	I-FUN
miembros	ncmp	I-FUN
del	sp	I-FUN
equipo	ncms	I-FUN
y	cc	I-FUN
el	da0ms	I-FUN
buen	aqms	I-FUN
clima	ncms	I-FUN
laboral	aqcs	I-FUN
.	fp	O

*	fz	O
Impulsar	vmn	B-FUN
el	da0ms	I-FUN
reconocimiento	ncms	I-FUN
de	sp	I-FUN
sus	dp3cp	I-FUN
colaboradores	ncmp	I-FUN
por	sp	I-FUN
el	da0ms	I-FUN
cumplimiento	ncms	I-FUN
de	sp	I-FUN
objetivos	ncmp	I-FUN
.	fp	O

Requisitos	ncmp	O

*	fz	O
Egresados	ncmp	O
de	sp	O
las	da0fp	O
carreras	ncfp	B-REQ
técnicos	aqmp	I-REQ
de	sp	O
Electricidad	np00	B-CARR
o	cc	O
Ingeniería	np00	B-CARR
Eléctrica	np00	I-CARR
.	fp	O

*	fz	O
Experiencia	ncfs	O
de	sp	O
2	z	O
años	ncmp	O
en	sp	O
puestos	ncmp	O
similares	aqcp	O
o	cc	O
de	sp	O
supervisión	ncfs	B-AREA

Beneficios	ncmp	O
:	fd	O

*	fz	O
Ingreso	ncms	O
directo	aqms	O
a	sp	O
planilla	ncfs	B-BEN
con	sp	O
todos	di0mp	B-BEN
los	da0mp	I-BEN
beneficios	ncmp	I-BEN
de	sp	I-BEN
ley	ncfs	I-BEN
.	fp	O

*	fz	O
Salario	nccs	O
atractivo	aqms	B-SAL
.	fp	O

*	fz	O
Agradable	aqcs	B-BEN
clima	ncms	I-BEN
laboral	aqcs	I-BEN
.	fp	O

*	fz	O
Oportunidad	ncfs	O
de	sp	O
desarrollarse	vmn	O
dentro	rg	O
de	sp	O
una	di0fs	O
sólida	aqfs	O
empresa	ncfs	O
en	sp	O
expansión	ncfs	O
.	fp	O

*	fz	O
Beneficios	ncmp	O
del	sp	O
Grupo	np00	O
Intercorp	np00	O
.	fp	O

Técnico	ncms	B-REQ
Egresado	aqms	O
en	sp	O
Ingeniería	np00	B-CARR
Agrícola	np00	I-CARR
.	fp	O

Experiencia	ncfs	O
:	fd	O

en	sp	O
el	da0ms	O
área	ncfs	O
de	sp	O
Mantenimiento	ncms	B-AREA
con	sp	O
2	z	O
años	ncmp	O
de	sp	O
experiencia	ncfs	O
.	fp	O

Manejo	ncms	O
de	sp	O
programas	ncmp	O
:	fd	O

Microsoft	np00	B-REQ
Excel	np00	I-REQ
a	sp	O
nivel	ncms	O
intermedio	aqms	O
.	fp	O

