INGENIERO	ncms	B-JOB
DE	sp	I-JOB
PROYECTOS	ncmp	I-JOB
.	fp	O

Apoyo	vmi	B-FUN
al	sp	I-FUN
Departamento	ncms	I-FUN
de	sp	I-FUN
Ingeniería	ncfs	I-FUN
en	sp	I-FUN
la	da0fs	I-FUN
elaboracion	ncfs	I-FUN
de	sp	I-FUN
planos	ncmp	I-FUN
,	fc	I-FUN
presupuestos	ncmp	I-FUN
y	cc	I-FUN
documentación	ncfs	I-FUN
técnica	aqfs	I-FUN
para	sp	I-FUN
los	da0mp	I-FUN
proyectos	ncmp	I-FUN
que	pr0cn	I-FUN
desarrolla	vmi	I-FUN
la	da0fs	I-FUN
empresa	ncfs	I-FUN
.	fp	O

La	da0fs	O
empresa	ncfs	O
proveerá	aqcs	O
entrenamiento	ncms	B-BEN
y	cc	O
capacitación	ncfs	B-BEN
tanto	rg	O
en	sp	O
el	da0ms	O
Perú	np00	B-LUG
como	cs	O
en	sp	O
el	da0ms	O
Extranjero	ncms	O
.	fp	O

Actualmente	rg	O
la	da0fs	O
empresa	ncfs	O
trabaja	vmi	O
proyectos	ncmp	O
tanto	rg	O
en	sp	O
el	da0ms	O
Perú	np00	B-LUG
como	cs	O
en	sp	O
el	da0ms	O
Extranjero	ncms	O
.	fp	O

Responsable	nccs	B-FUN
por	sp	I-FUN
el	da0ms	I-FUN
correcto	aqms	I-FUN
desarrollo	ncms	I-FUN
y	cc	I-FUN
oportuna	aqfs	I-FUN
presentación	ncfs	I-FUN
de	sp	I-FUN
los	da0mp	I-FUN
proyectos	ncmp	I-FUN
que	pr0cn	I-FUN
se	p0000	I-FUN
le	pp3cs	I-FUN
encarguen	vmi	I-FUN
,	fc	O
para	sp	O
ella	pp3fs	O
tendrá	vmi	O
la	da0fs	O
oportunidad	ncfs	O
de	sp	O
trabajar	vmn	B-REQ
en	sp	I-REQ
equipo	ncms	I-REQ
y	cc	O
permanente	aqcs	O
ayuda	ncfs	O
de	sp	O
otros	di0mp	O
colegas	nccp	O
.	fp	O

Universitario	ncms	O
Bachiller	ncms	O
en	sp	O
Ingeniería	np00	B-CARR
Mecánica	np00	I-CARR
.	fp	O

Universitario	ncms	O
Bachiller	ncms	O
en	sp	O
Ingeniería	np00	B-CARR
Mecánico	np00	I-CARR
-	fg	I-CARR
Electricista	np00	I-CARR
.	fp	O

Universitario	ncms	O
Bachiller	ncms	O
en	sp	O
Ingeniería	np00	B-CARR
Naval	np00	I-CARR
.	fp	O

Universitario	ncms	O
Bachiller	ncms	O
en	sp	O
Ingeniería	np00	B-CARR
Civil	np00	I-CARR
.	fp	O

Universitario	ncms	O
Bachiller	ncms	O
en	sp	O
Ingeniería	np00	B-CARR
Industrias	np00	I-CARR
Alimentarias	np00	I-CARR
.	fp	O

Experiencia	ncfs	O
:	fd	O

en	sp	O
el	da0ms	O
área	ncfs	O
de	sp	O
Ingeniería	ncfs	B-AREA
con	sp	O
2	z	O
años	ncmp	O
de	sp	O
experiencia	ncfs	O
.	fp	O

Idioma	ncms	O

Inglés	np00	B-REQ
a	sp	O
nivel	ncms	O
intermedio	aqms	O

Manejo	ncms	O
de	sp	O
programas	ncmp	O
:	fd	O

Autocad	np00	B-REQ
a	sp	O
nivel	ncms	O
intermedio	aqms	O
,	fc	O
Microsoft	np00	B-REQ
Excel	np00	I-REQ
a	sp	O
nivel	ncms	O
intermedio	aqms	O
,	fc	O
Microsoft	np00	B-REQ
Power	np00	I-REQ
Point	np00	I-REQ
a	sp	O
nivel	ncms	O
intermedio	aqms	O
,	fc	O
Microsoft	np00	B-REQ
Word	np00	I-REQ
a	sp	O
nivel	ncms	O
intermedio	aqms	O
.	fp	O

