Representante	nccs	B-JOB
de	sp	I-JOB
ventas	ncfp	I-JOB
.	fp	O

Funciones	ncfp	O
:	fd	O

Planificar	vmn	B-FUN
,	fc	I-FUN
organizar	vmn	I-FUN
y	cc	I-FUN
dirigir	vmn	I-FUN
la	da0fs	I-FUN
venta	ncfs	I-FUN
en	sp	I-FUN
su	dp3cs	I-FUN
zona	ncfs	I-FUN
,	fc	O
elaborando	vmi	B-FUN
un	di0ms	I-FUN
programa	ncms	I-FUN
semanal	aqcs	I-FUN
de	sp	I-FUN
visitas	ncfp	I-FUN
a	sp	I-FUN
los	da0mp	I-FUN
clientes	nccp	I-FUN
(	fpa	I-FUN
activos	ncmp	I-FUN
y/o	cc	I-FUN
potenciales	ncmp	I-FUN
)	fpt	I-FUN
.	fp	O

Vender	vmn	B-FUN
los	da0mp	I-FUN
productos	ncmp	I-FUN
que	cs	I-FUN
la	da0fs	I-FUN
empresa	ncfs	I-FUN
determine	vms	I-FUN
,	fc	I-FUN
precios	ncmp	I-FUN
,	fc	I-FUN
condiciones	ncfp	I-FUN
y	cc	I-FUN
en	sp	I-FUN
el	da0ms	I-FUN
orden	ncms	I-FUN
de	sp	I-FUN
prioridades	ncfp	I-FUN
establecidos	vmp	I-FUN
.	fp	O

Elaborar	vmn	B-FUN
informes	ncmp	I-FUN
y	cc	I-FUN
reportes	ncmp	I-FUN
semanales	aqcp	I-FUN
,	fc	I-FUN
mensuales	aqcp	I-FUN
y	cc	I-FUN
reclamos	ncmp	I-FUN
de	sp	I-FUN
las	da0fp	I-FUN
actividades	ncfp	I-FUN
realizadas	aqfp	I-FUN
diariamente	rg	I-FUN
y	cc	I-FUN
sus	dp3cp	I-FUN
resultados	ncmp	I-FUN
.	fp	O

Llevar	vmn	B-FUN
un	di0ms	I-FUN
control	ncms	I-FUN
de	sp	I-FUN
las	da0fp	I-FUN
operaciones	ncfp	I-FUN
de	sp	I-FUN
cada	di0cs	I-FUN
cliente	nccs	I-FUN
analizando	vmi	I-FUN
su	dp3cs	I-FUN
operación	ncfs	I-FUN
comercial	aqcs	I-FUN
.	fp	O

Colaborar	vmn	B-FUN
con	sp	I-FUN
el	da0ms	I-FUN
área	ncfs	I-FUN
financiera	aqfs	I-FUN
contable	aqcs	I-FUN
gestionando	vmi	I-FUN
la	da0fs	I-FUN
documentación	ncfs	I-FUN
del	sp	I-FUN
cliente	nccs	I-FUN
,	fc	I-FUN
para	sp	I-FUN
concretar	vmn	I-FUN
el	da0ms	I-FUN
vinculo	ncms	I-FUN
comercial	aqcs	I-FUN
.	fp	O

Asesorar	vmn	B-FUN
al	sp	I-FUN
cliente	nccs	I-FUN
sobre	sp	I-FUN
la	da0fs	I-FUN
mejor	aqcs	I-FUN
forma	ncfs	I-FUN
de	sp	I-FUN
comprar	vmn	I-FUN
y	cc	I-FUN
utilizar	vmn	I-FUN
los	da0mp	I-FUN
productos	ncmp	I-FUN
.	fp	O

Comunicar	vmn	B-FUN
las	da0fp	I-FUN
novedades	ncfp	I-FUN
sobre	sp	I-FUN
precios	ncmp	I-FUN
,	fc	I-FUN
condiciones	ncfp	I-FUN
y	cc	I-FUN
sobre	sp	I-FUN
cambios	ncmp	I-FUN
,	fc	I-FUN
dentro	rg	I-FUN
de	sp	I-FUN
la	da0fs	I-FUN
empresa	ncfs	I-FUN
.	fp	O

Definir	vmn	B-FUN
las	da0fp	I-FUN
necesidades	ncfp	I-FUN
de	sp	I-FUN
material	ncms	I-FUN
promocional	aqcs	I-FUN
y	cc	I-FUN
soporte	ncms	I-FUN
técnico	aqms	I-FUN
para	sp	I-FUN
su	dp3cs	I-FUN
zona	ncfs	I-FUN
.	fp	O

Evaluar	vmn	B-FUN
nuevos	aqmp	I-FUN
usos	ncmp	I-FUN
o	cc	I-FUN
necesidades	ncfp	I-FUN
de	sp	I-FUN
consumo	ncms	I-FUN
de	sp	I-FUN
los	da0mp	I-FUN
clientes	nccp	I-FUN
activos	aqmp	I-FUN
.	fp	O

Requerimientos	ncmp	O
:	fd	O

Universitario	ncms	O
inconcluso	aqms	O
en	sp	O
otros	pi0mp	O
.	fp	O

Experiencia	ncfs	O
:	fd	O

En	sp	O
el	da0ms	O
área	ncfs	O
de	sp	O
comercial	aqcs	B-AREA
con	sp	O
3	z	O
años	ncmp	O
de	sp	O
experiencia	ncfs	O
.	fp	O

Idioma	ncms	O

Inglés	np00	B-REQ
a	sp	O
nivel	ncms	O
básico	aqms	O

Manejo	ncms	O
de	sp	O
programas	ncmp	O
:	fd	O

Microsoft	np00	B-REQ
excel	np00	I-REQ
a	sp	O
nivel	ncms	O
intermedio	aqms	O
.	fp	O

Egresado	ncms	O
o	cc	O
con	sp	O
estudios	ncmp	O
truncos	aqmp	O
,	fc	O
universitario	ncms	O
o	cc	O
técnico	ncms	B-REQ
,	fc	O
en	sp	O
ingeniería	np00	B-CARR
de	sp	I-CARR
alimentos	np00	I-CARR
