GESTOR	ncms	B-JOB
DE	sp	I-JOB
PRODUCCION	ncfs	I-JOB
.	fp	O

*	fz	O
Principales	aqcp	O
Funciones	ncfp	O

Responsable	aqcs	O
de	sp	O
proveer	vmn	B-FUN
asistencia	ncfs	I-FUN
técnica	aqfs	I-FUN
y	cc	I-FUN
capacitación	ncfs	I-FUN
productiva	aqfs	I-FUN
en	sp	I-FUN
el	da0ms	I-FUN
cultivo	ncms	I-FUN
de	sp	I-FUN
Quinua	np00	I-FUN
y	cc	I-FUN
Kañihua	vmi	I-FUN
a	sp	I-FUN
los	da0mp	I-FUN
productores	ncmp	I-FUN
de	sp	O
los	da0mp	O
distritos	ncmp	O
de	sp	O
:	fd	O
Azángaro	np00	B-LUG
,	fc	O
San	np00	B-LUG
Juan	np00	I-LUG
de	sp	I-LUG
Salinas	np00	I-LUG
,	fc	O
Tirapata	np00	B-LUG
,	fc	O
José	np00	B-LUG
Domingo	np00	I-LUG
Choquehuanca	np00	I-LUG
,	fc	O
Santiago	np00	B-LUG
de	sp	I-LUG
Pupuja	np00	I-LUG
,	fc	O
Ayaviri	np00	B-LUG
,	fc	O
Macarí	np00	B-LUG
,	fc	O
Orurillo	np00	B-LUG
,	fc	O
Cupi	np00	B-LUG
,	fc	O
Umachiri	np00	B-LUG
y	cc	O
Pucará	np00	B-LUG
,	fc	O
región	ncfs	O
Puno	np00	B-LUG
.	fp	O

*	fz	O
Principales	aqcp	O
deberes	ncmp	O
y	cc	O
Responsabilidades	ncfp	O

*	fz	O
Apoyo	vmn	B-FUN
en	sp	I-FUN
la	da0fs	I-FUN
selección	ncfs	I-FUN
de	sp	I-FUN
productores	ncmp	I-FUN
y	cc	I-FUN
áreas	ncfp	I-FUN
para	sp	I-FUN
la	da0fs	I-FUN
conducción	ncfs	I-FUN
del	sp	I-FUN
cultivo	ncms	I-FUN
de	sp	I-FUN
Quinua	ncms	I-FUN
con	sp	I-FUN
enfoque	ncms	I-FUN
orgánico	aqms	I-FUN
.	fp	O

*	fz	O
Apoyo	ncms	B-FUN
en	sp	I-FUN
la	da0fs	I-FUN
organización	ncfs	I-FUN
de	sp	I-FUN
las	da0fp	I-FUN
asociaciones	ncfp	I-FUN
de	sp	I-FUN
productores	ncmp	I-FUN
.	fp	O

*	fz	O
Formulación	ncfs	B-FUN
e	cc	I-FUN
implementación	ncfs	I-FUN
de	sp	I-FUN
la	da0fs	I-FUN
Capacitación	ncfs	I-FUN
técnica	aqfs	I-FUN
a	sp	I-FUN
productores	ncmp	I-FUN
bajo	sp	I-FUN
las	da0fp	I-FUN
normas	ncfp	I-FUN
de	sp	I-FUN
producción	ncfs	I-FUN
orgánica	aqfs	I-FUN
.	fp	O

*	fz	O
Apoyo	ncms	B-FUN
en	sp	I-FUN
el	da0ms	I-FUN
asesoramiento	ncms	I-FUN
a	sp	I-FUN
los	da0mp	I-FUN
productores	ncmp	I-FUN
en	sp	I-FUN
la	da0fs	I-FUN
capacitación	ncfs	I-FUN
y	cc	I-FUN
asistencia	ncfs	I-FUN
técnica	aqfs	I-FUN
en	sp	I-FUN
la	da0fs	I-FUN
conducción	ncfs	I-FUN
de	sp	I-FUN
las	da0fp	I-FUN
actividades	ncfp	I-FUN
de	sp	I-FUN
producción	ncfs	I-FUN
y	cc	I-FUN
post	aqcn	I-FUN
cosecha	ncfs	I-FUN

*	fz	O
Apoyo	ncms	B-FUN
en	sp	I-FUN
el	da0ms	I-FUN
asesoramiento	ncms	I-FUN
a	sp	I-FUN
los	da0mp	I-FUN
promotores	ncmp	I-FUN
agrícolas	aqcp	I-FUN
en	sp	I-FUN
la	da0fs	I-FUN
capacitación	ncfs	I-FUN
y	cc	I-FUN
asistencia	ncfs	I-FUN
técnica	aqfs	I-FUN
en	sp	I-FUN
la	da0fs	I-FUN
conducción	ncfs	I-FUN
del	sp	I-FUN
cultivo	ncms	I-FUN
orgánico	aqms	I-FUN

*	fz	O
Perfil	ncmn	O
del	sp	O
Puesto	ncms	O
.	fp	O

*	fz	O
Ingeniero	np00	B-CARR
Agrónomo	np00	I-CARR
,	fc	O
Técnico	ncms	B-REQ
Agropecuario	np00	B-CARR
,	fc	O
Técnico	ncms	B-REQ
agrícola	np00	B-CARR

*	fz	O
Tener	nccs	O
mínimo	aqms	O
2	z	O
años	ncmp	O
de	sp	O
experiencia	ncfs	O
en	sp	O
manejo	ncms	O
del	sp	O
cultivo	ncms	B-REQ
de	sp	I-REQ
quinua	np00	I-REQ
.	fp	O

*	fz	O
Con	sp	O
experiencia	ncfs	O
en	sp	O
sistemas	ncmp	B-REQ
de	sp	I-REQ
producción	ncfs	I-REQ
orgánica	aqfs	I-REQ

*	fz	O
3	z	O
años	ncmp	O
de	sp	O
experiencia	ncfs	O
en	sp	O
manejo	ncms	O
de	sp	O
sistemas	ncmp	B-REQ
de	sp	I-REQ
producción	ncfs	I-REQ
orgánica	aqfs	I-REQ
,	fc	O

*	fz	O
Conocimiento	ncms	O
de	sp	O
normas	ncfp	B-REQ
de	sp	I-REQ
certificación	ncfs	I-REQ
orgánica	aqfs	I-REQ
Peruana	aqfs	I-REQ
,	fc	O
NOP	np00	B-REQ
,	fc	O
EU	np00	B-REQ
de	sp	O
preferencia	ncfs	O
en	sp	O
cultivos	ncmp	B-FUN
de	sp	I-FUN
Quinua	ncfs	I-FUN
,	fc	I-FUN
Papa	ncfs	I-FUN
y	cc	I-FUN
Kañihua	ncfs	I-FUN
.	fp	O

*	fz	O
Manejo	ncms	O
de	sp	O
relaciones	ncfp	B-REQ
interinstitucionales	aqfp	I-REQ
.	fp	O

*	fz	O
Conocimiento	ncms	O
de	sp	O
metodologías	ncfp	B-REQ
de	sp	I-REQ
capacitación	ncfs	I-REQ
participativas	aqfs	I-REQ
y	cc	I-REQ
de	sp	I-REQ
adultos	ncmp	I-REQ
(	fpa	O
ECAs	np00	O
)	fpt	O
.	fp	O

*	fz	O
Conocimiento	ncms	O
y	cc	O
experiencia	ncfs	O
de	sp	O
gestión	ncfs	B-FUN
de	sp	I-FUN
organizaciones	ncfp	I-FUN
de	sp	I-FUN
productores	ncmp	I-FUN

*	fz	O
Capacidad	ncfs	O
de	sp	O
emprendimiento	ncms	B-REQ

*	fz	O
Conocimiento	ncms	O
de	sp	O
entorno	ncms	O
Windows	np00	B-REQ
a	sp	O
nivel	ncms	O
de	sp	O
usuario	ncms	O

*	fz	O
Licencia	ncfs	O
de	sp	O
conducir	vmn	O
A	np00	O
-	fh	O
1	z	O
y	cc	O
motocicleta	ncfs	O
B	np00	O
-	fg	O
II	z	O

*	fz	O
Disponibilidad	ncfs	O
a	sp	O
tiempo	ncms	B-MISC
completo	aqms	I-MISC
.	fp	O

*	fz	O
Compromiso	ncms	B-REQ
con	sp	I-REQ
la	da0fs	I-REQ
pequeña	aqfs	I-REQ
agricultura	ncfs	I-REQ
,	fc	O
visión	ncfs	B-REQ
empresarial	aqcs	I-REQ
,	fc	O
desarrollo	ncms	B-REQ
económico	aqms	I-REQ
local	ncms	I-REQ
,	fc	O
conocimiento	ncms	O
de	sp	O
agricultura	ncfs	B-REQ
orgánica	aqfs	I-REQ
.	fp	O

*	fz	O
Capacidad	ncfs	O
para	sp	O
trabajar	vmn	B-REQ
en	sp	I-REQ
equipo	ncms	I-REQ

*	fz	O
Conocimiento	ncms	O
del	sp	O
idioma	ncms	O
Quechua	np00	B-REQ
Puno	np00	B-LUG
(	fpa	O
no	rn	O
indispensable	aqcs	O
)	fpt	O
.	fp	O

Las	da0fp	O
personas	ncfp	O
interesadas	aqfp	O
en	sp	O
aplicar	vmn	O
a	sp	O
este	dd0ms	O
puesto	ncms	O
vacante	aqcs	O
enviar	vmn	O
su	dp3cs	O
Curriculum	ncfs	O
Vitae	aqfs	O
a	sp	O
la	da0fs	O
siguiente	aqcs	O
dirección	ncfs	O
electrónica	aqfs	O
:	fd	O
convocatoriaadmprisma	np00	B-MISC
.	fp	I-MISC
org	np00	I-MISC
.	fp	I-MISC
pe	np00	I-MISC
y	cc	O
convocatoriaddegmail	np00	B-MISC
.	fp	I-MISC
com	np00	I-MISC

Indicar	vmn	O
en	sp	O
el	da0ms	O
Subject	np00	O
/	fh	O
Asunto	np00	O
del	sp	O
correo	ncms	O
el	da0ms	O
código	ncms	O
:	fd	O
Gestor	ncms	B-JOB
Ayaviri	np00	I-JOB

Señalar	vmn	O
