Practicante	nccs	O
de	sp	O
Historia	ncfs	B-AREA
,	fc	O
Bibliotecología	ncfs	B-AREA
,	fc	O
Archivística	ncfs	B-AREA
y	cc	O
gestión	ncfs	B-AREA
documental	aqcs	I-AREA
.	fp	O

Somos	vsi	O
una	di0fs	O
importante	aqcs	O
empresa	ncfs	O
dedicada	aqfs	O
a	sp	O
la	da0fs	O
fabricación	ncfs	O
de	sp	O
neumáticos	ncmp	O
y	cc	O
productos	ncmp	O
de	sp	O
caucho	ncms	O
y	cc	O
nos	pp1cp	O
encontramos	vmi	O
en	sp	O
la	da0fs	O
búsqueda	ncfs	O
de	sp	O
un	di0ms	O
practicante	nccs	O
para	sp	O
el	da0ms	O
archivo	ncms	O
central	aqcs	O
de	sp	O
nuestra	dp1fs	O
empresa	ncfs	O
.	fp	O
Competencias	ncfp	O
requeridas	ncmp	O
para	sp	O
el	da0ms	O
puesto	ncms	O
:	fd	O
alto	aqms	O
nivel	ncms	O
de	sp	O
organización	ncfs	B-REQ
,	fc	O
responsabilidad	ncfs	B-REQ
,	fc	O
comunicación	ncfs	B-REQ
,	fc	O
capacidad	ncfs	O
de	sp	O
trabajo	ncms	B-REQ
en	sp	I-REQ
equipo	ncms	I-REQ
.	fp	O

Requisitos	ncmp	O
para	sp	O
postular	vmn	O
la	da0fs	O
vacante	ncfs	O
:	fd	O

*	fz	O
Estudiantes	ncmp	O
del	sp	O
noveno	aoms	O
,	fc	O
décimo	aoms	O
ciclo	ncms	O
o	cc	O
egresados	ncmp	O
de	sp	O
las	da0fp	O
carreras	ncfp	B-REQ
universitarias	aqfp	I-REQ
de	sp	O
historia	np00	B-CARR
,	fc	O
administración	np00	B-CARR
y	cc	I-CARR
bibliotecología	np00	I-CARR
,	fc	O
archivística	np00	B-CARR
y	cc	I-CARR
gestión	np00	I-CARR
documental	np00	I-CARR
.	fp	O

*	fz	O
Deseable	aqcs	O
,	fc	O
03	z	O
meses	ncmp	O
de	sp	O
experiencia	ncfs	O
en	sp	O
áreas	ncfp	O
de	sp	O
archivo	ncms	B-AREA
.	fp	O

*	fz	O
Conocimientos	ncmp	O
y	cc	O
experiencia	ncfs	O
en	sp	O
organización	ncfs	B-REQ
y	cc	O
descripción	ncfs	B-REQ
documental	aqcs	I-REQ
.	fp	O

*	fz	O
Conocimientos	ncmp	O
de	sp	O
Office	np00	B-REQ
a	sp	O
nivel	ncms	O
básico	aqms	O
(	fpa	O
Excel	np00	B-REQ
,	fc	O
Word	np00	B-REQ
,	fc	O
Power	np00	B-REQ
Point	np00	I-REQ
)	fpt	O
.	fp	O

Funciones	ncfp	O
:	fd	O

*	fz	O
Clasificar	vmn	B-FUN
y	cc	I-FUN
organizar	vmn	I-FUN
la	da0fs	I-FUN
información	ncfs	I-FUN
proveniente	aqcs	I-FUN
de	sp	I-FUN
las	da0fp	I-FUN
diferentes	di0cp	I-FUN
áreas	ncfp	I-FUN
.	fp	O

*	fz	O
Empaquetar	vmn	B-FUN
documentación	ncfs	I-FUN
,	fc	I-FUN
rotular	vmn	I-FUN
y	cc	I-FUN
ubicar	vmn	I-FUN
en	sp	I-FUN
el	da0ms	I-FUN
archivo	ncms	I-FUN
.	fp	O

*	fz	O
Apoyar	vmn	B-FUN
en	sp	I-FUN
la	da0fs	I-FUN
elaboración	ncfs	I-FUN
de	sp	I-FUN
cuadros	ncmp	I-FUN
estadísticos	aqmp	I-FUN
del	sp	I-FUN
área	ncfs	I-FUN
.	fp	O

*	fz	O
Apoyar	vmn	B-FUN
en	sp	I-FUN
el	da0ms	I-FUN
servicio	ncms	I-FUN
documental	aqcs	I-FUN
y	cc	I-FUN
la	da0fs	I-FUN
transferencia	ncfs	I-FUN
de	sp	I-FUN
documentos	ncmp	I-FUN
,	fc	I-FUN
entre	sp	I-FUN
otros	pi0mp	I-FUN
.	fp	O

Beneficios	ncmp	O
:	fd	O

*	fz	O
Remuneración	ncfs	O
:	fd	O
S/.750	zm	B-SAL
(	fpa	O
Prácticas	ncfp	O
Pre	rg	O
Profesionales	aqcp	O
)	fpt	O
-	fg	O
S/.850	zm	B-SAL
(	fpa	O
Prácticas	ncfp	O
Profesionales	aqcp	O
)	fpt	O

*	fz	O
Alimentación	ncfs	B-BEN
100	zp	I-BEN
%	zp	I-BEN

*	fz	O
Horario	ncms	O
de	sp	O
prácticas	ncfp	O
de	sp	O
acuerdo	ncms	O
a	sp	O
ley	ncfs	O
.	fp	O

Las	da0fp	O
personas	ncfp	O
interesadas	aqfp	O
en	sp	O
postular	vmn	O
a	sp	O
la	da0fs	O
vacante	ncfs	O
,	fc	O
deberán	vmi	O
enviar	vmn	O
su	dp3cs	O
CV	np00	O
al	sp	O
siguiente	aqcs	O
correo	ncms	O
electrónico	aqms	O
,	fc	O
indicando	vmg	O
en	sp	O
el	da0ms	O
asunto	ncms	O
:	fd	O
PRACTICANTE	nccs	O
DE	sp	O
ARCHIVO	ncms	B-AREA
.	fp	O
Por	sp	O
favor	ncms	O
,	fc	O
abstenerse	vmn	O
de	sp	O
postular	vmn	O
aquellos	dd0mp	O
que	pr0cn	O
no	rn	O
cumplan	vms	O
con	sp	O
el	da0ms	O
perfil	ncms	O
.	fp	O

