Profesores	ncmp	B-JOB
IST	np00	O
.	fp	O

Profesores	ncmp	B-JOB
de	sp	O
Programación	ncfs	B-AREA
,	fc	O
Analista	nccs	B-JOB
de	sp	I-JOB
Sistemas	ncmp	I-JOB
,	fc	O
Base	ncfs	B-REQ
de	sp	I-REQ
Datos	ncmp	I-REQ
,	fc	O
Office	np00	B-REQ
,	fc	O
Diseño	ncms	B-REQ
gráfico	aqms	I-REQ
y	cc	O
Redes	ncfp	B-REQ
;	fx	O
Profesores	ncmp	B-JOB
de	sp	O
Tributación	ncfs	B-AREA
,	fc	O
Costos	ncmp	B-AREA
,	fc	O
EE	np00	B-AREA
.	fp	I-AREA
FF	np00	I-AREA
y	cc	O
Finanzas	ncfp	B-AREA
,	fc	O
Auditoría	ncfs	B-AREA
financiera	aqfs	I-AREA
y	cc	I-AREA
tributaria	aqfs	I-AREA
;	fx	O
Profesores	ncmp	B-JOB
de	sp	O
Administración	ncfs	B-AREA
Bancaria	aqfs	I-AREA
,	fc	O
Comercio	ncms	B-AREA
Exterior	aqcs	I-AREA
,	fc	O
Marketing	ncms	B-AREA
,	fc	O
Project	np00	B-AREA
y	cc	O
Legislación	ncfs	B-AREA
empresarial	aqcs	I-AREA
;	fx	O
titulados	aqmp	B-REQ
,	fc	O
con	sp	O
experiencia	ncfs	O
docente	aqcs	B-REQ
y	cc	O
experiencia	ncfs	O
profesional	aqcs	O
en	sp	O
el	da0ms	O
sector	ncms	O
productivo	aqms	B-AREA
y	cc	O
de	sp	O
servicios	ncmp	B-AREA
.	fp	O

