Asesor	ncms	B-JOB
técnico	aqms	I-JOB
comercial	aqcs	I-JOB
.	fp	O

Funciones	ncfp	O
:	fd	O

Generación	ncfs	B-FUN
de	sp	I-FUN
demanda	ncfs	I-FUN
de	sp	I-FUN
todo	di0ms	I-FUN
el	da0ms	I-FUN
portafolio	ncms	I-FUN
en	sp	I-FUN
alineacion	ncms	I-FUN
con	sp	I-FUN
las	da0fp	I-FUN
estrategias	ncfp	I-FUN
de	sp	I-FUN
crecimiento	ncms	I-FUN
del	sp	I-FUN
territorio	ncms	I-FUN
.	fp	O

Visitas	ncfp	B-FUN
de	sp	I-FUN
campo	ncms	I-FUN
a	sp	I-FUN
los	da0mp	I-FUN
clientes	nccp	I-FUN
o	cc	I-FUN
distribuidores	ncmp	I-FUN
para	sp	O
el	da0ms	O
asesoramiento	ncms	B-FUN
técnico	aqms	I-FUN
comercial	aqcs	I-FUN
.	fp	O

Atención	ncfs	B-FUN
de	sp	I-FUN
clientes	nccp	I-FUN
de	sp	I-FUN
los	da0mp	I-FUN
distribuidores	ncmp	I-FUN
,	fc	I-FUN
tanto	rg	I-FUN
a	sp	I-FUN
nivel	ncms	I-FUN
sub	aqcn	I-FUN
distribución	ncfs	I-FUN
como	cs	I-FUN
a	sp	I-FUN
nivel	ncms	I-FUN
de	sp	I-FUN
asociación	ncfs	I-FUN
de	sp	I-FUN
productores	ncmp	I-FUN
y	cc	I-FUN
usuarios	ncmp	I-FUN
finales	aqcp	I-FUN
.	fp	O

Planificación	ncfs	B-FUN
del	sp	I-FUN
lanzamiento	ncms	I-FUN
de	sp	I-FUN
nuevos	aqmp	I-FUN
productos	ncmp	I-FUN
y	cc	I-FUN
constantemente	rg	I-FUN
monitorea	aqms	I-FUN
e	cc	I-FUN
informa	vmi	I-FUN
de	sp	I-FUN
las	da0fp	I-FUN
actividades	ncfp	I-FUN
de	sp	I-FUN
la	da0fs	I-FUN
competencia	ncfs	I-FUN
en	sp	I-FUN
su	dp3cs	I-FUN
zona	ncfs	I-FUN
de	sp	I-FUN
trabajo	ncms	I-FUN
.	fp	O

Ofrece	vmi	O
:	fd	O

Requerimientos	ncmp	O
:	fd	O

Profesionales	nccp	B-REQ
universitarios	aqmp	I-REQ
graduados	aqmp	O
en	sp	O
ingeniería	np00	B-CARR
agrónoma	np00	I-CARR
,	fc	O
agronegocios	np00	B-CARR
,	fc	O
medicina	np00	B-CARR
veterinaria	np00	I-CARR
zootecnista	np00	I-CARR
u	cc	O
otra	di0fs	O
carrera	ncfs	B-CARR
afin	rg	I-CARR
.	fp	O

Experiencia	ncfs	O
de	sp	O
1	z	O
a	sp	O
2	z	O
años	ncmp	O
en	sp	O
el	da0ms	O
área	ncfs	O
de	sp	O
agroquímicos	ncfp	B-AREA
y/o	cc	O
semillas	ncfp	B-AREA

Inglés	np00	B-REQ
intermedio	ncms	O
avanzado	aqms	O
(	fpa	O
escrito	aqms	O
,	fc	O
hablado	aqms	O
&	cc	O
traducción	ncfs	B-REQ
)	fpt	O
.	fp	O

Manejo	ncms	O
medio	aqms	O
-	fg	O
avanzado	vmp	O
de	sp	O
microsoft	np00	B-REQ
outlook	np00	I-REQ
,	fc	O
excel	np00	B-REQ
,	fc	O
power	np00	B-REQ
point	np00	I-REQ
.	fp	O

Buen	aqms	O
relacionamiento	ncms	B-REQ
con	sp	I-REQ
clientes	nccp	I-REQ
.	fp	O

Liderazgo	ncms	B-REQ
con	sp	O
excelentes	aqcp	O
relaciones	ncfp	B-REQ
interpersonales	aqcp	I-REQ
,	fc	O
organizado	aqms	B-REQ
,	fc	O
responsable	aqcs	B-REQ
y	cc	O
puntual	aqcs	B-REQ
.	fp	O

Disponibilidad	ncfs	O
para	sp	O
trabajar	vmn	B-MISC
en	sp	I-MISC
visitas	ncfp	I-MISC
de	sp	I-MISC
campo	ncms	I-MISC
.	fp	O

Disponibilidad	ncfs	O
para	sp	O
trabajar	vmn	O
en	sp	O
Barranca	np00	B-LUG
.	fp	O

