CAJEROS	ncmp	B-JOB
.	fp	O

Somos	vsi	O
una	di0fs	O
empresa	ncfs	O
del	sp	O
sector	ncms	O
Retail	nccs	O
y	cc	O
por	sp	O
apertura	ncfs	O
de	sp	O
nuevas	aqfp	O
tiendas	ncfp	O
requerimos	aqfp	O
personal	aqcs	O
para	sp	O
el	da0ms	O
puesto	ncms	O
de	sp	O
ATENCIÓN	ncfs	B-AREA
AL	sp	I-AREA
CLIENTE	nccs	I-AREA
:	fd	O

FUNCIONES	ncfp	O
:	fd	O

*	fz	O
Trato	nccs	B-FUN
directo	aqms	I-FUN
con	sp	I-FUN
los	da0mp	I-FUN
clientes	nccp	I-FUN
.	fp	O

*	fz	O
Atender	vmn	B-FUN
los	da0mp	I-FUN
requerimientos	ncmp	I-FUN
de	sp	I-FUN
los	da0mp	I-FUN
clientes	nccp	I-FUN
.	fp	O

*	fz	O
Promocionar	vmn	B-FUN
e	cc	I-FUN
impulsar	vmn	I-FUN
los	da0mp	I-FUN
productos	ncmp	I-FUN
.	fp	O

*	fz	O
Describir	vmn	B-FUN
la	sp	I-FUN
mercadería	ncfs	I-FUN
y	cc	I-FUN
explicar	vmn	I-FUN
su	dp3cs	I-FUN
funcionamiento	ncms	I-FUN
.	fp	O

*	fz	O
Lograr	vmn	B-FUN
la	da0fs	I-FUN
cuota	ncfs	I-FUN
de	sp	I-FUN
ventas	ncfp	I-FUN
mensual	aqcs	I-FUN
según	sp	I-FUN
el	da0ms	I-FUN
PDV	np00	I-FUN
asignado	vmp	I-FUN
.	fp	O

*	fz	O
Garantizar	vmn	B-FUN
un	di0ms	I-FUN
adecuado	aqms	I-FUN
proceso	ncms	I-FUN
de	sp	I-FUN
control	ncms	I-FUN
de	sp	I-FUN
ventas	ncfp	I-FUN
y	cc	I-FUN
post	aqcn	I-FUN
venta	ncfs	I-FUN
.	fp	O

REQUISITOS	ncmp	O
:	fd	O

*	fz	O
Sexo	ncms	O
:	fd	O
VARONES	ncmp	O

*	fz	O
Experiencia	ncfs	O
de	sp	O
1	z	O
año	ncms	O
en	sp	O
atención	ncfs	B-AREA
al	sp	I-AREA
cliente	nccs	I-AREA
y/o	cc	O
ventas	ncfp	B-AREA
en	sp	I-AREA
tiendas	ncfp	I-AREA
retail	nccs	I-AREA
(	fpa	O
INDISPENSABLE	aqcs	O
)	fpt	O
.	fp	O

*	fz	O
Experiencia	ncfs	O
en	sp	O
el	da0ms	O
trabajo	ncms	B-REQ
con	sp	I-REQ
niños	ncmp	I-REQ
y/o	cc	O
estudios	ncmp	O
en	sp	O
Educación	np00	B-CARR
Inicial	np00	I-CARR
(	fpa	O
INDISPENSABLE	aqcs	O
)	fpt	O
.	fp	O

*	fz	O
Estudiantes	nccp	O
de	sp	O
Literatura	np00	B-CARR
,	fc	O
Filosofía	np00	B-CARR
,	fc	O
Ciencia	np00	B-CARR
Sociales	np00	I-CARR
,	fc	O
Administrativas	np00	B-CARR
y	cc	O
Económicas	np00	B-CARR
.	fp	O

*	fz	O
Gusto	ncms	B-REQ
por	sp	I-REQ
la	da0fs	I-REQ
lectura	ncfs	I-REQ
y	cc	O
experiencia	ncfs	O
en	sp	O
venta	ncfs	B-AREA
de	sp	I-AREA
libros	ncmp	I-AREA
.	fp	O

*	fz	O
Manejo	ncms	O
de	sp	O
Computación	ncfs	B-REQ
a	sp	O
nivel	ncms	O
usuario	aqms	O
.	fp	O

*	fz	O
Sexo	ncms	O
:	fd	O
Varones	ncmp	O

COMPETENCIAS	ncfp	O
:	fd	O

*	fz	O
Buen	aqcs	O
nivel	ncms	O
de	sp	O
comunicación	ncfs	B-REQ
,	fc	O
empatía	ncfs	B-REQ
.	fp	O

*	fz	O
Responsable	aqcs	B-REQ
,	fc	O
criterio	ncms	B-REQ
y	cc	O
organización	ncfs	B-REQ

*	fz	O
Agresividad	ncfs	B-REQ
Comercial	aqcs	I-REQ
.	fp	O

*	fz	O
Orientado	vmp	B-REQ
a	sp	I-REQ
Metas	ncfs	I-REQ
.	fp	O

BENEFICIOS	ncmp	O
:	fd	O

*	fz	O
Sueldo	ncms	O
:	fd	O
S/.800.00	zm	B-SAL

*	fz	O
Ingreso	ncms	O
a	sp	O
planilla	ncfs	B-BEN
con	sp	O
todos	di0mp	B-BEN
los	da0mp	I-BEN
beneficios	ncmp	I-BEN
de	sp	I-BEN
ley	ncfs	I-BEN
.	fp	O

*	fz	O
Ingreso	ncms	O
a	sp	O
una	di0fs	O
empresa	ncfs	O
sólida	aqfs	O
y	cc	O
en	sp	O
vías	ncfp	O
de	sp	O
crecimiento	ncms	O
.	fp	O

*	fz	O
Bonos	ncmp	B-BEN
por	sp	I-BEN
cumplimiento	ncms	I-BEN
de	sp	I-BEN
metas	ncfp	I-BEN
