Encargado	ncms	B-JOB
de	sp	I-JOB
almacén	ncms	I-JOB
de	sp	I-JOB
repuestos	ncmp	I-JOB
.	fp	O

Funciones	ncfp	O
:	fd	O

Recepcionar	vmn	B-FUN
y	cc	I-FUN
despachar	vmn	I-FUN
materiales	ncmp	I-FUN
de	sp	I-FUN
almacén	ncms	I-FUN

Recepcionar	vmn	B-FUN
la	da0fs	I-FUN
mercadería	ncfs	I-FUN
realizando	vmg	I-FUN
el	da0ms	I-FUN
chequeo	ncms	I-FUN
físico	aqms	I-FUN
y	cc	I-FUN
compararlo	vmi	I-FUN
con	sp	I-FUN
lo	pp3ms	I-FUN
indica	vmi	I-FUN
la	da0fs	I-FUN
guía	ncfs	I-FUN
y	cc	I-FUN
factura	ncfs	I-FUN
.	fp	O

Notificar	vmn	B-FUN
al	sp	I-FUN
área	ncfs	I-FUN
de	sp	I-FUN
logística	vmn	I-FUN
si	cs	I-FUN
hay	vmi	I-FUN
alguna	di0fs	I-FUN
disconformidad	ncfs	I-FUN
con	sp	I-FUN
la	da0fs	I-FUN
mercadería	ncfs	I-FUN
(	fpa	I-FUN
que	pr0cn	I-FUN
no	rn	I-FUN
cumpla	vms	I-FUN
con	sp	I-FUN
los	da0mp	I-FUN
estándares	ncmp	I-FUN
de	sp	I-FUN
calidad	ncfs	I-FUN
,	fc	I-FUN
cantidad	ncfs	I-FUN
,	fc	I-FUN
obsolescencia	ncfs	I-FUN
)	fpt	I-FUN
.	fp	O

Mantener	vmn	B-FUN
un	di0ms	I-FUN
historial	ncms	I-FUN
de	sp	I-FUN
las	da0fp	I-FUN
cotizaciones	ncfp	I-FUN
recibidas	aqfp	I-FUN
.	fp	O

Elaboración	ncfs	B-FUN
de	sp	I-FUN
solicitud	ncfs	I-FUN
interna	aqfs	I-FUN
de	sp	I-FUN
compra	ncfs	I-FUN
y	cc	I-FUN
creación	ncfs	I-FUN
de	sp	I-FUN
códigos	ncmp	I-FUN
.	fp	O

Revisar	vmn	B-FUN
el	da0ms	I-FUN
stock	ncms	I-FUN
de	sp	I-FUN
alta	aqfs	I-FUN
rotación	ncfs	I-FUN
y	cc	I-FUN
críticos	ncmp	I-FUN
.	fp	O

Procesamiento	ncms	B-FUN
de	sp	I-FUN
documentos	ncmp	I-FUN
en	sp	I-FUN
sistema	ncms	I-FUN
,	fc	I-FUN
de	sp	I-FUN
acuerdo	ncms	I-FUN
a	sp	I-FUN
movimientos	ncmp	I-FUN
de	sp	I-FUN
materiales	ncmp	I-FUN
.	fp	O

Realizar	vmn	B-FUN
inventario	ncms	I-FUN
de	sp	I-FUN
repuestos	ncmp	I-FUN
,	fc	I-FUN
equipos	ncmp	I-FUN
etc	fs	I-FUN
.	fp	O

Cumplir	vmn	B-FUN
con	sp	I-FUN
los	da0mp	I-FUN
procedimientos	ncmp	I-FUN
y	cc	I-FUN
tiempos	ncmp	I-FUN
establecidos	aqmp	I-FUN

Analizar	vmn	B-FUN
índice	ncms	I-FUN
de	sp	I-FUN
rotación	ncfs	I-FUN
y	cc	I-FUN
elaborar	vmn	I-FUN
estrategias	ncfp	I-FUN
de	sp	I-FUN
solución	ncfs	I-FUN

Emitir	vmn	B-FUN
el	da0ms	I-FUN
reporte	ncms	I-FUN
técnico	aqms	I-FUN
mensual	aqcs	I-FUN
al	sp	I-FUN
área	ncfs	I-FUN
contable	aqcs	I-FUN
y	cc	I-FUN
jefes	ncmp	I-FUN
superiores	aqcp	I-FUN

Mantener	vmn	B-FUN
coordinación	ncfs	I-FUN
constante	aqcs	I-FUN
con	sp	I-FUN
el	da0ms	I-FUN
área	ncfs	I-FUN
de	sp	I-FUN
mantenimiento	ncms	I-FUN
.	fp	O

Realizar	vmn	B-FUN
otras	di0fp	I-FUN
funciones	ncfp	I-FUN
afines	aqcp	I-FUN
al	sp	I-FUN
puesto	ncms	I-FUN
.	fp	O

Competencias	ncfp	O
:	fd	O

Liderazgo	ncms	B-REQ

Solución	ncfs	B-REQ
de	sp	I-REQ
problemas	ncmp	I-REQ

Orientación	ncfs	B-REQ
a	sp	I-REQ
resultados	ncmp	I-REQ

Capacidad	ncfs	B-REQ
analítica	aqfs	I-REQ

Pro	aqcn	B-REQ
actividad	ncfs	I-REQ

Comunicación	ncfs	B-REQ

Atención	ncfs	B-REQ
al	sp	I-REQ
cliente	nccs	I-REQ

Requerimientos	ncmp	O
:	fd	O

Egresado	ncms	O
de	sp	O
la	da0fs	O
carrera	ncfs	B-REQ
técnica	aqcs	I-REQ
y/o	cc	I-REQ
universitario	aqms	I-REQ
de	sp	O
las	da0fp	O
carreras	ncfp	O
de	sp	O
ingeniería	np00	B-CARR
mecánica	np00	I-CARR
,	fc	O
industrial	np00	B-CARR
o	cc	O
afines	aqcp	B-CARR
.	fp	O

Experiencia	ncfs	O
:	fd	O
mínimo	rg	O
3	z	O
años	ncmp	O
en	sp	O
puestos	ncmp	O
similares	aqcp	O
.	fp	O

Conocimiento	ncms	O
de	sp	O
Oracle	np00	B-REQ
(	fpa	O
deseable	aqcs	O
)	fpt	O

Especialización	ncfs	O
en	sp	O
sistemas	ncmp	B-REQ
de	sp	I-REQ
gestión	ncfs	I-REQ
(	fpa	O
mantenimiento	ncms	B-AREA
,	fc	O
logístico	aqms	B-AREA
,	fc	O
etc	fs	O
)	fpt	O

