Especialista	nc	B-JOB
en	sp	I-JOB
Limpieza	nc	I-JOB

Por	sp	O
encargo	nc	O
de	sp	O
nuestro	det	O
cliente	nc	O
,	fc	O
Empresa	nc	O
líder	nc	O
en	sp	O
el	det	O
rubro	nc	O
de	sp	O
Operadores	np	O
Logísticos	np	O
,	fc	O
nos	pron	O
encontramos	vmi	O
en	sp	O
la	det	O
búsqueda	nc	O
de	sp	O
los	det	O
mejores	adj	O
talentos	nc	O
para	sp	O
ocupar	vmn	O
la	det	O
posición	nc	O
de	sp	O
:	fd	O

ESPECIALISTA	nc	B-REQ
EN	sp	O
LIMPIEZA	nc	B-AREA
PART	np	B-MISC
TIME	np	I-MISC
(	fpa	O
Cód	np	O
.	fp	O
OPLIM	np	O
)	fpt	O

De	sp	O
preferencia	nc	O
contar	vmn	O
con	sp	O
1	z	O
año	nc	O
de	sp	O
experiencia	nc	O
laboral	adj	O
en	sp	O
:	fd	O

Limpieza	nc	B-FUN
de	sp	I-FUN
Oficinas	nc	I-FUN
y	cc	I-FUN
áreas	nc	I-FUN
comunes	adj	I-FUN
.	fp	O

Requisitos	nc	O
Indispensables	adj	O
para	sp	O
postular	vmn	O
al	sp	O
cargo	nc	O
:	fd	O

Personal	nc	O
masculino	adj	O
de	sp	O
preferentemente	rg	O
entre	sp	O
25	z	O
y	cc	O
35	z	O
años	nc	O
.	fp	O

Tener	vmn	O
secundaria	adj	O
completa	adj	O
.	fp	O

Disponibilidad	nc	O
para	sp	O
trabajar	vmn	O
de	sp	O
Lunes	w	B-DATE
a	sp	I-DATE
Viernes	w	I-DATE
de	sp	I-DATE
5:00	w	I-DATE
pm	w	I-DATE
a	sp	I-DATE
9:00	w	I-DATE
pm	w	I-DATE

La	det	O
empresa	nc	O
ofrece	vmi	O
al	sp	O
candidato	nc	O
seleccionado	adj	O
:	fd	O

Ingreso	nc	O
directo	adj	O
a	sp	O
planilla	nc	B-BEN
con	sp	I-BEN
todos	det	I-BEN
los	det	I-BEN
beneficios	nc	I-BEN
de	sp	I-BEN
ley	nc	I-BEN
.	fp	O

Gratificaciones	nc	B-BEN
.	fp	O

Seguro	nc	B-BEN
complementario	adj	I-BEN
para	sp	I-BEN
trabajo	nc	I-BEN
de	sp	I-BEN
riesgo	nc	I-BEN
,	fc	O
SCTR	np	B-BEN
.	fp	O

Remuneración	nc	O
de	sp	O
400	zm	B-SAL
soles	zm	I-SAL
.	fp	O

Posibilidad	nc	B-BEN
de	sp	I-BEN
laborar	vmn	I-BEN
en	sp	I-BEN
una	det	I-BEN
empresa	nc	I-BEN
reconocida	vmp	I-BEN
en	sp	I-BEN
el	det	I-BEN
mercado	nc	I-BEN
.	fp	O

Agradeceremos	vmi	O
a	sp	O
los	det	O
candidatos	nc	O
que	pron	O
reúnan	vms	O
los	det	O
requisitos	nc	O
se	pron	O
sirvan	vms	O
enviarnos	vmn	O
su	det	O
Cv	np	O
vía	nc	O
email	adj	O
a	sp	O
:	fd	O
diego	np	B-MISC
.	fp	I-MISC
andia	np	I-MISC
@	fz	I-MISC
manpower	np	I-MISC
.	fp	I-MISC
pe	np	I-MISC
para	sp	O
invitarlos	nc	O
a	sp	O
participar	vmn	O
en	sp	O
nuestro	det	O
proceso	nc	O
.	fp	O

