practicante	nc	B-JOB
profesional	adj	I-JOB
de	sp	I-JOB
sgi	np	I-JOB

funciones	nc	O
:	fd	O

recopilación	nc	B-FUN
de	sp	I-FUN
información	nc	I-FUN
y	cc	I-FUN
análisis	vmi	I-FUN
de	sp	I-FUN
los	det	I-FUN
indicadores	nc	I-FUN
de	sp	I-FUN
gestión	np	I-FUN
(	fpa	I-FUN
kpi	np	I-FUN
"	fe	I-FUN
s	np	I-FUN
)	fpt	I-FUN
de	sp	I-FUN
cada	det	I-FUN
área	nc	I-FUN
.	fp	O

apoyo	nc	B-FUN
en	sp	I-FUN
asegurar	vmn	I-FUN
el	det	I-FUN
cumplimiento	nc	I-FUN
de	sp	I-FUN
las	det	I-FUN
acciones	nc	I-FUN
correctivas	adj	I-FUN
establecidas	adj	I-FUN
por	sp	I-FUN
cada	det	I-FUN
área	nc	I-FUN
y	cc	I-FUN
el	det	I-FUN
cierre	nc	I-FUN
de	sp	I-FUN
las	det	I-FUN
sacp	np	I-FUN
"	fe	I-FUN
s	np	I-FUN
en	sp	I-FUN
el	det	I-FUN
sistema	nc	I-FUN
.	fp	O

apoyo	nc	B-FUN
en	sp	I-FUN
el	det	I-FUN
mantenimiento	nc	I-FUN
el	det	I-FUN
sistema	nc	I-FUN
de	sp	I-FUN
control	nc	I-FUN
documentario	adj	I-FUN
.	fp	O

participar	vmn	B-FUN
en	sp	I-FUN
los	det	I-FUN
proyectos	nc	I-FUN
de	sp	I-FUN
mejora	nc	I-FUN
asignados	vmp	I-FUN
por	sp	I-FUN
la	det	I-FUN
organización	nc	I-FUN
.	fp	O

proponer	vmn	B-FUN
mejoras	nc	I-FUN
en	sp	I-FUN
los	det	I-FUN
diferenes	np	I-FUN
proceso	nc	I-FUN
de	sp	I-FUN
la	det	I-FUN
organización	nc	I-FUN
orientados	vmp	I-FUN
al	sp	I-FUN
sgi	np	I-FUN
.	fp	O

apoyo	nc	B-FUN
en	sp	I-FUN
el	det	I-FUN
seguimiento	nc	I-FUN
a	sp	I-FUN
los	det	I-FUN
acuerdos	nc	I-FUN
asumidos	adj	I-FUN
en	sp	I-FUN
las	det	I-FUN
reuniones	nc	I-FUN
que	pron	I-FUN
involucran	vmi	I-FUN
al	sp	I-FUN
sgi	np	I-FUN
.	fp	O

participar	vmn	B-FUN
en	sp	I-FUN
las	det	I-FUN
auditorias	nc	I-FUN
internas	adj	I-FUN
y	cc	I-FUN
externas	adj	I-FUN
del	sp	I-FUN
sgi	np	I-FUN
.	fp	O

apoyo	nc	B-FUN
en	sp	I-FUN
la	det	I-FUN
ejecución	nc	I-FUN
el	det	I-FUN
programa	nc	I-FUN
de	sp	I-FUN
inducción	nc	I-FUN
asignada	adj	I-FUN
.	fp	O

requerimientos	nc	O
:	fd	O

egresado	adj	O
de	sp	O
administración	np	B-CARR
,	fc	O
ingenieria	np	B-CARR
industrial	np	I-CARR
o	cc	O
afines	adj	B-CARR
.	fp	O

conocimiento	nc	O
en	sp	O
sistema	nc	B-REQ
de	sp	I-REQ
gestión	nc	I-REQ
de	sp	I-REQ
calidad	nc	I-REQ
,	fc	I-REQ
seguridad	nc	I-REQ
y	cc	I-REQ
medio	pron	I-REQ
ambiente	nc	I-REQ
.	fp	O

dominio	nc	O
de	sp	O
microsoft	np	B-REQ
office	np	I-REQ
a	sp	O
nivel	nc	O
intermedio	adj	O

conocimiento	nc	O
de	sp	O
herramientas	nc	B-REQ
de	sp	I-REQ
análisis	nc	I-REQ
y	cc	I-REQ
mejora	nc	I-REQ
de	sp	I-REQ
procesos	nc	I-REQ
.	fp	O

experiencia	nc	O
pre	nc	O
profesional	adj	O
.	fp	O

