Jefe	nc	B-JOB
de	sp	O
Seguridad	np	B-AREA

Empresa	nc	O
Contratista	adj	O
,	fc	O
líder	nc	O
en	sp	O
el	det	O
sector	nc	O
de	sp	O
la	det	O
minería	nc	O
requiere	vmi	O
un	det	O
profesional	adj	O
de	sp	O
primer	adj	O
nivel	nc	O
para	sp	O
cubrir	vmn	O
el	det	O
cargo	nc	O
de	sp	O
:	fd	O

Jefe	nc	B-JOB
de	sp	O
Seguridad	np	B-AREA

PERFIL	nc	O
:	fd	O

INGENIERO	nc	O
COLEGIADO	adj	B-REQ
Y	cc	O
HABILITADO	adj	O
en	sp	O
la	det	O
carrera	nc	O
de	sp	O
Ingeniería	np	B-CARR
Minas	np	I-CARR
,	fc	O
con	sp	O
Maestría	nc	B-REQ
en	sp	O
seguridad	np	B-AREA
.	fp	O

Experiencia	nc	O
no	rn	O
menor	adj	O
de	sp	O
tres	z	O
(	fpa	O
3	z	O
)	fpt	O
años	nc	O
en	sp	O
la	det	O
ACTIVIDAD	nc	B-AREA
MINERA	adj	I-AREA
Y	cc	I-AREA
SEGURIDAD	np	I-AREA
.	fp	O

Conocimiento	nc	O
amplios	adj	O
y	cc	O
suficientes	adj	O
de	sp	O
las	det	O
leyes	nc	B-REQ
de	sp	I-REQ
seguridad	nc	I-REQ
y	cc	I-REQ
salud	nc	I-REQ
en	sp	I-REQ
el	det	I-REQ
trabajo	nc	I-REQ
y	cc	O
su	det	O
reglamentos	nc	O
(	fpa	O
DS	np	B-MISC
.	fp	I-MISC
055	z	I-MISC
-	fg	I-MISC
2010	z	I-MISC
-	fg	I-MISC
EM	np	I-MISC
)	fpt	O

Experiencia	nc	O
en	sp	O
elaboración	nc	B-FUN
y	cc	I-FUN
ejecución	nc	I-FUN
de	sp	I-FUN
programas	nc	I-FUN
de	sp	I-FUN
seguridad	nc	I-FUN
y	cc	I-FUN
salud	nc	I-FUN
ocupacional	adj	I-FUN
.	fp	O

Experiencia	nc	O
en	sp	O
implementación	nc	B-FUN
de	sp	I-FUN
sistema	nc	I-FUN
de	sp	I-FUN
seguridad	nc	I-FUN
y	cc	I-FUN
salud	nc	I-FUN
ocupacional	adj	I-FUN
.	fp	O

Experiencia	nc	O
proyectos	nc	B-REQ
y	cc	O
manejo	nc	O
de	sp	O
personal	nc	B-REQ
,	fc	O
mínimo	rg	O
2	z	O
años	nc	O
.	fp	O

Experiencia	nc	O
o	cc	O
conocimiento	nc	O
en	sp	O
equipos	nc	B-REQ
y	cc	I-REQ
herramientas	nc	I-REQ
para	sp	I-REQ
la	det	I-REQ
minería	nc	I-REQ
.	fp	O

Disponibilidad	nc	O
para	sp	O
realizar	vmn	O
viajes	nc	O
a	sp	O
altura	nc	O
.	fp	O
Sistema	nc	B-MISC
de	sp	I-MISC
Trabajo	nc	I-MISC
14	z	I-MISC
x	nc	I-MISC
7	z	I-MISC

De	rg	O
no	rn	O
cumplir	vmn	O
con	sp	O
los	det	O
requisitos	nc	O
solicitados	adj	O
,	fc	O
abstenerse	vmn	O
de	sp	O
enviar	vmn	O
su	det	O
CV	np	O

Indicar	vmn	O
Pretensiones	nc	O
Salariales	adj	O
y	cc	O
disponibilidad	nc	O

Enviar	vmi	O
su	det	O
CV	np	O
con	sp	O
asunto	nc	O
:	fd	O
Jefe	nc	B-JOB
de	sp	O
Seguridad	np	B-AREA

