analista	nc	B-JOB
programador	adj	I-JOB
.net	np	I-JOB

funciones	nc	O
:	fd	O

requerimientos	nc	O
:	fd	O

bachiller	nc	O
y/o	cc	O
profesional	adj	O
en	sp	O
ingeniería	nc	B-CARR
de	sp	I-CARR
sistemas	nc	I-CARR
,	fc	O
informática	np	B-CARR
,	fc	O
computación	np	B-CARR
o	cc	O
carreras	nc	O
afines	adj	B-CARR
.	fp	O

con	sp	O
cursos	nc	O
de	sp	O
especialización	nc	B-REQ
en	sp	O
diseño	nc	B-REQ
de	sp	I-REQ
sistemas	nc	I-REQ
con	sp	I-REQ
arquitectura	nc	I-REQ
distribuida	adj	I-REQ
basados	vmp	O
en	sp	O
el	det	O
patrón	nc	B-REQ
mvc	np	I-REQ
,	fc	O
metodología	nc	B-REQ
rup	np	I-REQ
,	fc	O
lenguaje	nc	B-REQ
uml	adj	I-REQ
u	cc	O
otros	det	O
relacionados	adj	O
.	fp	O

experiencia	nc	O
laboral	adj	O
no	rn	O
menor	adj	O
de	sp	O
03	z	O
años	nc	O
.	fp	O

experiencia	nc	O
como	cs	O
analista	nc	B-JOB
y/o	cc	O
programador	nc	B-JOB
en	sp	O
por	sp	O
lo	det	O
menos	rg	O
03	z	O
proyectos	nc	O
de	sp	O
implementación	nc	B-REQ
de	sp	I-REQ
sistemas	nc	I-REQ
de	sp	I-REQ
información	nc	I-REQ
web	adj	I-REQ
,	fc	O
de	sp	O
preferencia	nc	O
sistemas	nc	B-REQ
de	sp	I-REQ
gestión	nc	I-REQ
académica	adj	I-REQ
.	fp	O

experiencia	nc	O
en	sp	O
la	det	O
implementación	nc	B-REQ
de	sp	I-REQ
portal	nc	I-REQ
web	adj	I-REQ
y	cc	O
dominio	nc	B-REQ
de	sp	I-REQ
c#	np	I-REQ
.	fp	O

de	sp	O
preferencia	nc	O
con	sp	O
experiencia	nc	O
en	sp	O
el	det	O
uso	nc	O
de	sp	O
las	det	O
siguientes	adj	O
herramientas	nc	O
:	fd	O

*	fz	O
net	np	B-REQ
framework	np	I-REQ
,	fc	O
asp	np	B-REQ
net	np	I-REQ
mvc	np	I-REQ
,	fc	O
jquery	np	B-REQ
/	fh	O
jquery	np	B-REQ
ui	np	I-REQ
,	fc	O
sql	np	B-REQ
server	np	I-REQ
reporting	np	I-REQ
services	np	I-REQ
,	fc	O
windows	np	B-REQ
communication	np	I-REQ
foundation	np	I-REQ
,	fc	O
visual	adj	B-REQ
studio	nc	I-REQ
testing	np	I-REQ
framework	np	I-REQ
,	fc	O
firebug	np	B-REQ
.	fp	O

