Ventas	nc	B-JOB
-	fg	O
Hello	np	B-ORG
Kitty	np	I-ORG
-	fg	O
Jockey	np	B-ORG

Si	cs	O
estas	pron	O
en	sp	O
busca	nc	O
de	sp	O
trabajo	nc	O
esta	det	O
es	vsi	O
tu	det	O
oportunidad	nc	O
de	sp	O
trabajar	vmn	O
en	sp	O
una	det	O
reconocida	adj	O
empresa	nc	O
peruana	adj	O
del	sp	O
rubro	nc	O
de	sp	O
la	det	O
Venta	nc	O
de	sp	O
Prendas	nc	O
de	sp	O
vestir	vmn	O
y	cc	O
accesorios	nc	O
para	sp	O
niños	nc	O
y	cc	O
niñas	nc	O

Requisitos	nc	O
:	fd	O

*	fz	O
Señoritas	nc	O
de	sp	O
18	z	O
hasta	sp	O
30	z	O
años	nc	O
.	fp	O

*	fz	O
Disponibilidad	nc	O
para	sp	O
trabajar	vmn	O
de	sp	O
Lunes	w	B-DATE
a	sp	I-DATE
Domingo	w	I-DATE
.	fp	O
Horario	nc	O
de	sp	O
1:30	w	B-DATE
pm	w	I-DATE
a	sp	I-DATE
9:30	w	I-DATE
pm	w	I-DATE
.	w	I-DATE
con	sp	O
un	det	O
día	nc	O
de	sp	O
descanso	nc	O
.	fp	O

*	fz	O
Experiencia	nc	O
mínima	adj	O
de	sp	O
3	z	O
meses	nc	O
en	sp	O
ventas	nc	B-AREA
a	sp	O
nivel	nc	O
presencial	adj	O
de	sp	O
cualquier	det	O
tipo	nc	O
de	sp	O
producto	nc	O
(	fpa	O
lencería	nc	O
,	fc	O
ropa	nc	O
,	fc	O
calzado	nc	O
,	fc	O
bisutería	nc	O
,	fc	O
etc	fs	O
.	fp	O
)	fpt	O
.	fp	O

*	fz	O
Ser	vmi	O
dinámica	adj	B-REQ
,	fc	O
desenvueltas	adj	B-REQ
carismática	adj	B-REQ
,	fc	O
con	sp	O
orientación	nc	B-REQ
al	sp	I-REQ
cliente	nc	I-REQ
y	cc	O
orientada	vmp	B-REQ
a	sp	I-REQ
objetivos	nc	I-REQ
.	fp	O

*	fz	O
De	sp	O
preferencia	vmi	O
residir	vmn	O
en	sp	O
zonas	nc	O
aledañas	adj	O
a	sp	O
San	np	B-LUG
Miguel	np	I-LUG
.	fp	O

Beneficios	nc	O
:	fd	O

*	fz	O
Remuneración	nc	O
:	fd	O
S/.750.00	zm	B-SAL
(	fpa	O
PLANILLA	nc	B-BEN
)	fpt	O

*	fz	O
Movilidad	nc	B-SAL
S/.50	zm	I-SAL
(	fpa	O
adicional	adj	O
)	fpt	O

*	fz	O
Ingreso	nc	O
directo	adj	O
a	sp	O
Planilla	nc	B-BEN
desde	sp	O
el	det	O
primer	adj	O
día	nc	O
con	sp	O
todos	det	B-BEN
los	det	I-BEN
beneficios	nc	I-BEN
de	sp	I-BEN
Ley	nc	I-BEN
(	fpa	O
Seguro	np	B-BEN
,	fc	O
CTS	np	B-BEN
,	fc	O
gratificaciones	nc	B-BEN
,	fc	O
asignación	nc	B-BEN
familiar	adj	I-BEN
,	fc	O
etc	fs	O
.	fp	O
)	fpt	O

*	fz	O
Grato	adj	B-BEN
ambiente	nc	I-BEN
laboral	adj	I-BEN

Las	det	O
personas	nc	O
interesadas	adj	O
en	sp	O
el	det	O
puesto	nc	O
que	pron	O
cumplan	vms	O
con	sp	O
el	det	O
perfil	nc	O
favor	sp	O
de	sp	O
remitir	vmn	O
su	det	O
CV	np	O
con	sp	O
foto	nc	O
reciente	adj	O
a	sp	O
en	sp	O
asunto	nc	O
colocar	vmi	O
VTA	np	O
KITTY	np	B-ORG
-	fg	O
JOCKEY	np	B-ORG

