ANFITRION	nc	B-JOB
(	fpa	O
varón	adj	O
)	fpt	O
-	fg	O
Sampling	np	B-ORG
Sábados	w	B-DATE
y	cc	I-DATE
Domingos	w	I-DATE

Jóvenes	nc	O
de	sp	O
18	z	O
a	sp	O
25	z	O
años	nc	O
,	fc	O
buena	adj	O
presencia	nc	O
y	cc	O
responsables	nc	B-REQ
,	fc	O
facilidad	nc	B-REQ
de	sp	I-REQ
palabra	nc	I-REQ
.	fp	O

Trabajo	nc	O
en	sp	O
autoservicios	nc	B-AREA
,	fc	O
4	z	B-MISC
horas	nc	I-MISC
al	sp	I-MISC
día	nc	I-MISC
solo	adj	O
sábados	w	B-DATE
y	cc	I-DATE
domingos	w	I-DATE
(	fpa	O
x	nc	B-MISC
3	z	I-MISC
meses	nc	I-MISC
)	fpt	O

Pago	nc	O
por	sp	B-SAL
día	nc	I-SAL
S/.70.00	zm	I-SAL
,	fc	O
en	sp	O
planilla	nc	B-BEN
con	sp	I-BEN
beneficios	nc	I-BEN
sociales	adj	I-BEN
.	fp	O

Enviar	vmn	O
CV	np	O
con	sp	O
FOTO	nc	O

Con	sp	O
o	cc	O
sin	sp	O
experiencia	nc	O
,	fc	O
pero	cc	O
con	sp	O
buena	adj	O
presencia	nc	O
y	cc	O
ganas	nc	O
de	sp	O
trabajar	vmn	O
.	fp	O

