Trabajadora	nc	B-JOB
del	sp	I-JOB
hogar	nc	I-JOB
Cama	nc	O
adentro	rg	O
LURIN	np	B-LUG

Requerimos	vmi	O
contratar	vmn	O
con	sp	O
urgencia	nc	O
una	det	O
señorita	nc	O
o	cc	O
señora	nc	O
para	sp	O
trabajar	vmn	O
en	sp	O
el	det	O
distrito	nc	O
de	sp	O
Lurin	np	B-LUG
(	fpa	O
Km	zu	B-MISC
40	zu	I-MISC
)	fpt	O
realizando	vmg	B-FUN
las	det	I-FUN
labores	nc	I-FUN
del	sp	I-FUN
hogar	nc	I-FUN
,	fc	O
el	det	O
sueldo	nc	O
es	vsi	O
de	sp	O
950	zm	B-SAL
soles	zm	I-SAL
.	fp	O
+	fz	O
beneficios	nc	B-BEN
de	sp	I-BEN
ley	nc	I-BEN
,	fc	O
interesadas	vmi	O
acercarse	vmn	O
a	sp	O
calle	nc	B-LUG
Jorge	np	I-LUG
Muelle	np	I-LUG
129	z	I-LUG
-	fg	O
san	np	B-LUG
Borja	np	I-LUG
(	fpa	O
Alt	np	B-LUG
.	fp	I-LUG
Cdra	nc	I-LUG
.	fp	I-LUG
35	z	I-LUG
de	sp	I-LUG
Av	np	I-LUG
.	fp	I-LUG
Aviacion	np	I-LUG
)	fpt	O
o	cc	O
comunicarse	vmn	O
al	sp	O
7119696	z	B-MISC
o	cc	O
998100611	z	B-MISC
preguntar	vmi	O
por	sp	O
Magali	np	B-NOM
Villacorta	np	I-NOM

