Ejecutivo	nc	B-JOB
de	sp	I-JOB
ventas	nc	I-JOB
en	sp	I-JOB
Campo	nc	I-JOB

Buscamos	vmi	O
a	sp	O
los	det	O
mejores	adj	O
profesionales	nc	O
para	sp	O
el	det	O
puesto	nc	O
de	sp	O
"	fe	O
Ejecutivo	nc	B-JOB
de	sp	I-JOB
ventas	nc	I-JOB
en	sp	I-JOB
Campo	nc	I-JOB
"	fe	O

Para	sp	O
trabajar	vmn	O
como	cs	O
ejecutivo	nc	B-JOB
de	sp	I-JOB
ventas	nc	I-JOB
de	sp	I-JOB
campo	nc	I-JOB
deben	vmi	O
contar	vmn	O
y/o	cc	O
cumplir	vmn	O
con	sp	O
:	fd	O

*	fz	O
Experiencia	nc	O
de	sp	O
1	z	O
año	nc	O
en	sp	O
posiciones	nc	O
similares	adj	O
.	fp	O
CON	sp	O
O	cc	O
SIN	sp	O
EXPERIENCIA	nc	O

*	fz	O
Ser	vsn	O
una	det	O
persona	nc	O
proactiva	adj	B-REQ
y	cc	O
dinámica	nc	B-REQ
.	fp	O

*	fz	O
Personal	nc	O
de	sp	O
ambos	det	O
sexos	nc	O
,	fc	O
mayores	adj	O
a	sp	O
18	z	O
años	nc	O

*	fz	O
Experiencia	nc	O
en	sp	O
ventas	nc	B-AREA
de	sp	I-AREA
campo	nc	I-AREA
(	fpa	O
mínimo	adj	O
01	z	O
año	nc	O
)	fpt	O

*	fz	O
Experiencia	nc	O
en	sp	O
productos	nc	B-AREA
financieros	adj	I-AREA
o	cc	O
afines	adj	O
de	sp	O
mínimo	nc	O
01	z	O
año	nc	O
CON	sp	O
O	cc	O
SIN	sp	O
EXPERIENCIA	nc	O

*	fz	O
Acostumbrado	vmp	O
a	sp	O
trabajar	vmn	B-REQ
bajo	sp	I-REQ
presión	nc	I-REQ
y	cc	I-REQ
por	sp	I-REQ
objetivos	nc	I-REQ

*	fz	O
Responsables	adj	B-REQ

SE	pron	O
OFRECE	vmi	O
BONO	nc	B-BEN
Y	cc	O
ALTAS	adj	B-BEN
COMISIONES	nc	I-BEN

FUNCIONES	nc	O
:	fd	O

*	fz	O
Visitar	vmn	B-FUN
a	sp	I-FUN
los	det	I-FUN
Clientes	nc	I-FUN
Nuevos	adj	I-FUN
.	fp	O

*	fz	O
Búsqueda	nc	B-FUN
de	sp	I-FUN
nuevos	adj	I-FUN
puntos	nc	I-FUN
de	sp	I-FUN
venta	nc	I-FUN
.	fp	O

*	fz	O
Identificación	nc	B-FUN
de	sp	I-FUN
oportunidades	nc	I-FUN
y	cc	I-FUN
cierre	nc	I-FUN
de	sp	I-FUN
ventas	nc	I-FUN
.	fp	O

*	fz	O
Difusión	nc	B-FUN
de	sp	I-FUN
Campañas	nc	I-FUN
,	fc	I-FUN
promociones	nc	I-FUN
y	cc	I-FUN
estrategias	nc	I-FUN
comerciales	adj	I-FUN
.	fp	O

*	fz	O
Llegar	vmn	B-FUN
a	sp	I-FUN
una	det	I-FUN
meta	nc	I-FUN
Personal	adj	I-FUN
y	cc	I-FUN
Grupal	adj	I-FUN
.	fp	O

