time	iter	num.topics	gamma	alpha		word.count	likelihood	avg.likelihood
0	1	12		1.00000	1.00000		394051		-3002629.918	-7.61990
0	2	12		1.00000	1.00000		394051		-2991075.989	-7.59058
0	3	12		1.00000	1.00000		394051		-2983920.212	-7.57242
1	4	12		1.00000	1.00000		394051		-2978708.247	-7.55919
1	5	12		1.00000	1.00000		394051		-2972963.810	-7.54462
1	6	12		1.00000	1.00000		394051		-2967849.041	-7.53164
1	7	12		1.00000	1.00000		394051		-2963018.696	-7.51938
2	8	12		1.00000	1.00000		394051		-2958946.194	-7.50904
2	9	13		1.00000	1.00000		394051		-2955917.786	-7.50136
2	10	12		1.00000	1.00000		394051		-2952651.029	-7.49307
2	11	12		1.00000	1.00000		394051		-2949833.283	-7.48592
3	12	12		1.00000	1.00000		394051		-2947505.751	-7.48001
3	13	12		1.00000	1.00000		394051		-2943947.054	-7.47098
3	14	12		1.00000	1.00000		394051		-2941361.018	-7.46442
3	15	12		1.00000	1.00000		394051		-2938869.082	-7.45809
4	16	13		1.00000	1.00000		394051		-2937358.074	-7.45426
4	17	14		1.00000	1.00000		394051		-2935845.982	-7.45042
4	18	14		1.00000	1.00000		394051		-2935012.272	-7.44831
4	19	13		1.00000	1.00000		394051		-2933203.034	-7.44371
5	20	13		1.00000	1.00000		394051		-2931237.795	-7.43873
5	21	14		1.00000	1.00000		394051		-2929768.460	-7.43500
5	22	15		1.00000	1.00000		394051		-2927622.077	-7.42955
6	23	14		1.00000	1.00000		394051		-2926008.062	-7.42546
6	24	14		1.00000	1.00000		394051		-2924585.457	-7.42185
6	25	15		1.00000	1.00000		394051		-2923616.411	-7.41939
6	26	15		1.00000	1.00000		394051		-2921332.554	-7.41359
7	27	14		1.00000	1.00000		394051		-2920209.630	-7.41074
7	28	14		1.00000	1.00000		394051		-2919033.514	-7.40776
7	29	14		1.00000	1.00000		394051		-2919234.256	-7.40827
8	30	14		1.00000	1.00000		394051		-2917858.617	-7.40477
8	31	15		1.00000	1.00000		394051		-2917381.998	-7.40356
8	32	15		1.00000	1.00000		394051		-2916542.573	-7.40143
8	33	15		1.00000	1.00000		394051		-2916022.814	-7.40012
9	34	15		1.00000	1.00000		394051		-2915177.448	-7.39797
9	35	15		1.00000	1.00000		394051		-2913499.841	-7.39371
9	36	16		1.00000	1.00000		394051		-2912349.064	-7.39079
10	37	15		1.00000	1.00000		394051		-2911320.024	-7.38818
10	38	15		1.00000	1.00000		394051		-2911236.807	-7.38797
10	39	15		1.00000	1.00000		394051		-2910704.960	-7.38662
